benign_malignant,simmetryX,simmetryY,radius,meanR,varianceR,meanG,varianceG,meanB,varianceB
0.0,305019780,302949180,1266.969970703125,55109.261236569255,768380710876.9352,40841.77869396669,422023499120.114,34206.40986885435,296034609492.92065
0.0,831327795,652985385,1640.169677734375,42433.1581932074,455552499523.83624,30821.418516168025,240344242200.52536,24307.494278122846,149489187126.76495
0.0,216525345,240996675,958.3627319335938,39474.963840597964,394249442900.973,24004.113582851594,145780738721.5218,18111.381119840906,82991371796.79576
1.0,694799010,610492440,1764.4835205078125,47278.479915517186,565528317458.5339,39907.430773653,402934998875.5907,32834.65935988474,272767528526.04178
1.0,459748935,445039515,1189.8826904296875,60808.10403829882,935513943368.7023,36177.73213478967,331139199083.0413,47280.17624961027,565569390068.9604
0.0,234852960,201834030,1235.14208984375,47149.35244088624,562443373993.8274,32866.765788493765,273301123326.49933,25576.513388568237,165504701904.15085
0.0,197578080,201071070,648.0149536132812,31130.19816388802,245183617805.2021,23726.12925071717,142423680405.9165,19344.921872027637,94681090139.87326
1.0,434904795,434904795,885.4385375976562,52398.075911648666,694637049856.003,42078.06342270841,447959552295.60077,36882.18931122615,344160311858.31555
0.0,483442260,375324810,1655.3026123046875,44426.08293133903,499348077972.60675,34941.5275586833,308895403016.3445,27582.484822839673,192484216795.28903
1.0,373331730,308958000,1018.4295654296875,54688.42432886842,756690205277.0917,38830.35137959313,381478621969.2255,34022.16475019767,292854494926.0378
0.0,316245645,408950385,971.3379516601562,44622.5943284023,503775343618.2242,35217.09406798766,313786603494.3349,30545.973220046486,236067122366.36438
0.0,182382120,180836310,1242.655029296875,47764.658545611914,577219019192.7572,35400.82288231029,317069355243.45734,29573.83340768514,221280586700.76425
0.0,172427940,174762210,1183.126708984375,52109.2044486065,686999095788.3301,43369.711996779886,475883242333.5313,39049.812907776955,385802769573.71515
1.0,369092100,380527320,859.2547607421875,56097.587856734375,796188248035.4752,41420.694569568586,434072642828.1716,31335.88414896867,248434765912.92996
0.0,132237135,136046835,461.6609802246094,46407.23977874198,544877561899.3317,33135.96591232238,277796756003.0476,27461.252758845276,190795858920.62872
1.0,547009425,401242245,1903.156982421875,56354.71899038277,803503706265.6483,35413.32880319702,317293406477.57104,29484.962154753564,219952582646.4695
1.0,128115315,124270425,945.893310546875,46691.6432311217,551576376363.8431,33817.92567326599,289348716997.47266,24505.113505007434,151929340820.60568
0.0,307507050,274324920,923.4515380859375,55046.83367201759,766640867424.8619,36219.17471041782,331898060467.13367,32165.3526109845,261760894691.11285
0.0,187609365,187609365,584.3255615234375,53639.32380800926,727937137612.7761,42628.66682161629,459759694661.6396,39411.83961898703,392989543357.29315
1.0,184824765,182003955,651.7481689453125,48858.93967811327,603969990979.2979,33941.7031082265,291470537917.72626,24544.728641996637,152420810750.67963
1.0,227740500,221733720,649.5325927734375,45729.46464561639,529077817844.3189,33321.16835740678,280910543318.0412,25412.23214645616,163385664083.0783
1.0,116324370,90230730,1104.7978515625,56046.55886443329,794740215516.3154,39186.516528336906,388508652652.7076,34937.61572066065,308826113962.0761
0.0,41873805,47155875,385.8767395019531,48114.80147701494,585712723563.6207,36827.85459652155,343146950122.6682,31265.882722657057,247325452972.59668
0.0,186433815,235205115,823.6277465820312,52530.87000416479,698162478360.8395,34977.315675513026,309528422302.77765,29981.79068352642,227427568114.78244
0.0,62952105,62952105,341.0631408691406,38894.94069777333,382748866044.5258,24658.120192327166,153832566733.16382,18094.783307881444,82839085855.58736
1.0,439412940,359989620,1676.2969970703125,47124.68809721251,561855054069.3578,34957.91788480404,309185258946.8736,23224.286347647463,136462562190.67252
0.0,86686995,84179325,672.943115234375,42405.96257298047,454968443609.4876,31583.771607304436,252380626230.15555,21805.38595228596,120297498035.00037
0.0,252858255,298472655,890.0444946289062,43710.910463575776,483400377669.67267,32436.90512488286,266198870795.99878,23574.91860060077,140613818490.42676
0.0,202876980,241452360,956.8367919921875,37388.23653642119,353669238605.4305,25736.497569241,167581666779.31107,17452.341866671864,77061144873.43529
0.0,297474075,339639345,1066.3284912109375,37620.564885428816,358078231613.8298,28793.481698727035,209756732955.50842,19112.765368182183,92422009617.46355
0.0,87614175,67863405,834.389892578125,38005.16500365011,365437034212.3203,26050.59061550298,171697041838.72275,18833.262562058233,89738589267.05568
0.0,295294335,290903745,956.4042358398438,38784.50795158308,380578137832.89777,28704.81180955231,208466718251.32382,23719.312833281023,142341569598.1534
0.0,50942880,55490550,331.6343078613281,41214.47257277348,429760816631.1676,25032.53988824073,158539552528.69873,18753.72270994571,88982201654.33553
0.0,9099420,7702020,296.735595703125,45963.52797126687,534507729444.44073,34649.162984327384,303747720737.4015,26340.534175010882,175540480606.89868
1.0,403624455,235081185,1090.09375,44400.61406598705,498775629901.3076,32618.037865667735,269180175818.5334,25812.503794505683,168572945432.8533
0.0,6100620,4104480,287.51226806640625,34985.509404388715,309673301230.4426,20679.098746081505,108191052738.92924,15333.550156739813,59485970697.4078
0.0,6047070,4710870,372.4467468261719,38659.09663605279,378120891521.55237,27099.083648557127,185796188017.94113,20000.648197855928,101208367509.47968
1.0,18630045,13353585,494.3612976074219,50536.71183233777,646161716808.6979,37040.478728069786,347120727132.10535,30132.33164234302,229716924946.87152
1.0,416501190,427281570,842.4253540039062,38564.70296155499,376276894559.01294,24753.139172853953,155020478044.83215,21877.202550085036,121091184761.91647
0.0,14873640,15916590,497.5606384277344,32889.53593586531,273679848151.12076,21059.27249945257,112205634183.90395,17786.236660908497,80038105777.96884
0.0,5800740,8253330,243.6109619140625,35479.95068225781,318488229936.0354,15689.903412160396,62282843680.35085,13729.37233152676,47690232792.80711
0.0,49241520,44431200,498.9193420410156,36691.436555835455,340609656192.15857,27080.2254814675,185538005272.21725,21874.712893974578,121063674125.68011
0.0,26316765,27209775,481.47802734375,34367.14593101334,298823138805.4334,22353.854145605383,126424831849.37866,16402.68603985451,68070349870.04497
1.0,24458070,27267150,327.6412353515625,37901.10686669683,363438641370.62177,25666.824255542306,166675564748.4213,19399.426798420598,95215126263.93607
0.0,12377445,13539735,254.99459838867188,42155.62407776086,449612497638.23065,30273.221337393137,231870285545.35645,23842.124721864388,143819683940.637
0.0,6139890,7883070,224.18817138671875,29728.838951657715,223606106731.10925,19411.420401926283,95332969284.63531,16688.467679199854,70463072858.39597
0.0,25469145,18943695,336.3706359863281,34918.79516701873,308493348645.5548,26945.262030223545,183692915983.29572,23930.08695652174,144882660955.94714
0.0,239474580,250462020,692.1431884765625,44184.90539585796,493941062137.85565,32344.37630184771,264682386352.92044,29576.91223861978,221326492286.4006
0.0,19928760,18276360,440.55230712890625,39464.11185798383,394032474417.7959,26240.839566006223,174214178395.36926,21017.36618710225,111759750844.99217
0.0,11250345,14479665,406.7414245605469,30971.36390349975,242688048272.3522,20994.677793776264,111518633921.91284,19383.9921933923,95064100814.92833
0.0,17045985,10548585,546.791015625,46177.96399099775,539506772307.25464,32944.17779444861,274590318652.0604,27453.765941485373,190691872298.34677
0.0,16140990,20412750,345.8775939941406,36598.08312573512,338878592885.22906,32420.030062169884,265921962726.9854,35249.207772331116,314359115828.0503
0.0,14424840,16837650,462.4188232421875,44588.12672471696,502997367298.71765,32398.664583518785,265571597063.83344,29763.013176635293,224120384279.3462
0.0,27255930,29003700,444.7001953125,43128.46889711831,470603709021.87427,33198.832895315565,278851521198.40875,26825.41000363808,182062422610.46582
0.0,6473175,10583265,281.826904296875,47009.530322625746,559112384153.026,36606.09898982838,339027141220.755,30043.69908070887,228367730985.35098
0.0,20896230,18779730,559.0030517578125,35254.451046114096,314452658028.2572,22462.470637121296,127656552930.04546,19477.092878074145,95979190106.77466
1.0,14024490,7360830,331.48236083984375,28000.19781929714,198358198122.06955,18626.886515818802,87782765650.75156,15407.21929489484,60058930819.22001
0.0,21259860,17453220,317.0221252441406,31562.613854607152,252042320708.44675,19650.2873063309,97693600990.31764,15795.454987813597,63123789308.32681
1.0,49803285,33405255,486.8021545410156,47022.268769672104,559415441743.3279,37103.45241384296,348302157854.9315,31026.504284935974,243553049554.17102
0.0,10147215,16825155,519.832763671875,37925.67746779262,363910041037.76074,23438.08260635577,138986388203.65253,21421.997521742887,116104324074.33849
0.0,8540205,11161095,246.49757385253906,35820.155566898204,324625243903.89465,25447.282683473513,163836555902.6093,22053.78486939926,123053738069.88882
1.0,19611795,15833205,372.44854736328125,50435.06140875768,643564933210.374,39951.191988447,403819080129.48645,33556.33706956205,284889652801.2872
0.0,18326085,10581225,281.2873229980469,37138.55224382916,348961269152.14075,22419.524309859386,127168773868.02448,18752.052321811152,88966334005.65562
0.0,19255815,27306675,346.7831726074219,37233.07364798857,350739816050.6308,28162.222854060044,200660270831.6543,25154.16130819591,160083864497.78424
0.0,18432165,17207655,304.3213195800781,28263.592198694765,202107409272.6728,17759.25195306265,79795353142.21164,15253.686898860315,58867889190.581184
0.0,13365825,18672885,398.2584228515625,26307.818811309866,175104498033.786,16920.071907319456,72432401925.12962,13846.199121132762,48505415555.045876
0.0,10665885,14120115,239.02423095703125,43970.98255526765,489169754566.8091,37036.23465028208,347041129514.6163,33885.23788271385,290501529262.69934
0.0,9597435,12663555,449.4845275878906,33362.04924223202,281600162621.2825,19021.196562954294,91538560529.32135,14960.645244584279,56627835474.59522
0.0,12214245,14300145,201.3512420654297,42109.918376657515,448638031676.1469,30313.27073560186,232484046009.7736,26607.16822541134,179112158789.19827
0.0,6218685,10448625,261.5899353027344,37703.79906429865,359664684595.37,21606.00675495915,118107702061.47649,16013.758086808688,64880904764.41194
0.0,21372570,32319210,314.503662109375,35142.442343606686,312457793926.3414,20869.108080182996,110188491754.10071,17176.26465582973,74642564057.40907
0.0,10065105,12167325,454.80908203125,37177.12714501102,349686556392.33344,31006.43294144305,243237824531.0934,27262.94235813949,188049979117.54178
0.0,18693285,13297485,352.0473327636719,36332.15669897971,333971854199.4942,22980.936515281217,133617579082.32141,22900.50676723041,132683951550.75853
0.0,17734995,15706215,256.0205993652344,46681.62603646256,551339735754.5702,32119.265779079808,261011229297.48132,28650.131437838405,207673847011.43375
